Time,TargetSpeed,SpeedL,SpeedR,TheoYawRate,ActualYawRate,SlipFlag
00:00:00,-607.78,-3149.17,-3134.36,0.0846,-0.1387,0
00:00:00,-607.78,-3154.10,-3173.85,-0.1128,0.0360,0
00:00:00,-607.78,-3168.91,-3178.78,-0.0564,-0.1570,0
00:00:00,-607.78,-3178.78,-3208.40,-0.1692,0.0792,0
00:00:00,-607.78,-3178.78,-3203.46,-0.1410,0.0263,0
00:00:00,-607.78,-3203.46,-3203.46,0.0000,0.0263,0
00:00:00,-607.78,-3198.53,-3198.53,0.0000,0.1747,0
00:00:00,-607.78,-3233.08,-3213.34,0.1128,0.0648,0
00:00:00,-607.78,-3188.66,-3203.46,-0.0846,0.1686,0
00:00:00,-607.78,-3213.34,-3198.53,0.0846,-0.0704,0
00:00:00,-607.78,-3233.08,-3203.46,0.1692,0.0324,0
00:00:00,-607.78,-3272.57,-3188.66,0.4795,-0.0968,0
00:00:00,-607.78,-3208.40,-3208.40,0.0000,0.1778,0
00:00:00,-607.78,-3203.46,-3203.46,0.0000,-0.0428,0
00:00:00,-607.78,-3213.34,-3228.14,-0.0846,0.1670,0
00:00:00,-607.78,-3213.34,-3242.95,-0.1692,-0.0210,0
00:00:00,-607.78,-3252.82,-3247.89,0.0282,-0.0536,0
00:00:00,-607.78,-3267.63,-3233.08,0.1974,0.0001,0
00:00:00,-607.78,-3282.44,-3252.82,0.1692,-0.1231,0
00:00:00,-607.78,-3267.63,-3267.63,0.0000,0.1589,0
00:00:00,-607.78,-3277.50,-3262.70,0.0846,-0.1075,0
00:00:00,-607.78,-3262.70,-3262.70,0.0000,0.0509,0
00:00:00,-607.78,-3252.82,-3252.82,0.0000,-0.0476,0
00:00:00,-607.78,-3252.82,-3252.82,0.0000,0.1286,0
00:00:00,-607.78,-3262.70,-3242.95,0.1128,0.0063,0
00:00:00,-607.78,-3272.57,-3272.57,0.0000,0.0750,0
00:00:00,-607.78,-3267.63,-3272.57,-0.0282,-0.0288,0
00:00:00,-607.78,-3287.38,-3292.31,-0.0282,-0.1006,0
00:00:00,-607.78,-3297.25,-3277.50,0.1128,0.1131,0
00:00:00,-607.78,-3307.12,-3277.50,0.1692,-0.0110,0
00:00:00,-607.78,-3292.31,-3247.89,0.2539,0.1043,0
00:00:00,-607.78,-3262.70,-3267.63,-0.0282,-0.0059,0
00:00:00,-607.78,-3262.70,-3272.57,-0.0564,0.1415,0
00:00:00,-607.78,-3267.63,-3257.76,0.0564,-0.1348,0
00:00:00,-607.78,-3267.63,-3292.31,-0.1410,0.1180,0
00:00:00,-607.78,-3262.70,-3247.89,0.0846,0.0820,0
00:00:00,-607.78,-3277.50,-3257.76,0.1128,0.0332,0
00:00:00,-607.78,-3257.76,-3272.57,-0.0846,0.2739,0
00:00:00,-607.78,-3267.63,-3262.70,0.0282,0.1335,0
00:00:00,-607.78,-3272.57,-3257.76,0.0846,0.1684,0
00:00:00,-607.78,-3252.82,-3228.14,0.1410,0.1032,0
00:00:00,-607.78,-3247.89,-3228.14,0.1128,0.1091,0
00:00:00,-607.78,-3223.21,-3218.27,0.0282,-0.1763,0
00:00:00,-607.78,-3223.21,-3252.82,-0.1692,0.1269,0
00:00:00,-607.78,-3218.27,-3228.14,-0.0564,-0.0317,0
00:00:00,-607.78,-3242.95,-3247.89,-0.0282,0.0276,0
00:00:00,-607.78,-3238.02,-3247.89,-0.0564,0.0042,0
00:00:00,-607.78,-3228.14,-3242.95,-0.0846,-0.0330,0
00:00:00,-607.78,-3242.95,-3233.08,0.0564,0.0749,0
00:00:00,-607.78,-3277.50,-3228.14,0.2821,-0.0699,0
00:00:00,-607.78,-3223.21,-3213.34,0.0564,0.2343,0
00:00:00,-607.78,-3203.46,-3193.59,0.0564,0.0292,0
00:00:00,-607.78,-3223.21,-3203.46,0.1128,0.2895,0
00:00:00,-607.78,-3242.95,-3193.59,0.2821,0.0429,0
00:00:00,-607.78,-3218.27,-3208.40,0.0564,0.2157,0
00:00:00,-607.78,-3188.66,-3183.72,0.0282,0.1127,0
00:00:00,-607.78,-3223.21,-3213.34,0.0564,0.1455,0
00:00:00,-607.78,-3208.40,-3193.59,0.0846,0.2218,0
00:00:00,-607.78,-3223.21,-3193.59,0.1692,0.1721,0
00:00:00,-607.78,-3208.40,-3178.78,0.1692,0.2269,0
00:00:00,-607.78,-3218.27,-3193.59,0.1410,0.1127,0
00:00:00,-607.78,-3193.59,-3168.91,0.1410,0.1555,0
00:00:00,-607.78,-3188.66,-3173.85,0.0846,0.1052,0
00:00:00,-601.70,-3183.72,-3159.04,0.1410,0.1930,0
00:00:00,-586.13,-3213.34,-3163.98,0.2821,0.0578,0
00:00:00,-570.12,-3233.08,-3203.46,0.1692,0.2802,0
00:00:00,-553.66,-3193.59,-3154.10,0.2256,0.0743,0
00:00:00,-530.91,-3193.59,-3188.66,0.0282,0.3230,0
00:00:00,-513.19,-3203.46,-3109.68,0.5359,0.2171,0
00:00:00,-494.84,-3198.53,-3129.42,0.3949,0.2986,0
00:00:00,-475.78,-3168.91,-3060.32,0.6205,0.1266,0
00:00:00,-455.92,-3149.17,-3035.64,0.6487,0.2497,0
00:00:00,-435.15,-3085.00,-2976.41,0.6205,0.5272,0
00:00:00,-413.35,-3060.32,-2966.54,0.5359,0.5718,0
00:00:00,-390.33,-3045.51,-2867.82,1.0154,0.5123,0
00:00:00,-365.86,-3020.83,-2818.46,1.1564,0.8179,0
00:00:00,-339.63,-2986.28,-2724.67,1.4949,1.0231,0
00:00:00,-311.21,-2946.79,-2645.70,1.7205,1.4873,0
00:00:00,-279.91,-2907.30,-2492.68,2.3693,1.8050,0
00:00:00,-257.72,-2902.37,-2349.54,3.1590,2.4703,0
00:00:00,-227.20,-2848.07,-2275.50,3.2719,2.5564,0
00:00:00,-205.29,-3134.36,-2492.68,3.6667,2.3658,0
00:00:00,-198.77,-2897.43,-2063.25,4.7668,3.1829,0
00:00:00,-202.12,-2389.02,-1470.93,5.2463,3.5207,0
00:00:00,-206.57,-1688.11,-923.03,4.3719,3.1081,0
00:00:00,-212.53,-1544.97,-1021.75,2.9898,2.4479,0
00:00:00,-228.56,-1693.05,-1293.23,2.2847,1.7095,0
00:00:00,-238.40,-1772.02,-1401.82,2.1154,1.8334,0
00:00:00,-259.42,-1732.54,-1387.02,1.9744,1.5480,0
00:00:00,-271.05,-1663.43,-1352.46,1.7770,1.6284,0
00:00:00,-292.92,-1668.37,-1352.46,1.8052,1.4408,0
00:00:00,-303.26,-1653.56,-1416.63,1.3539,1.2262,0
00:00:00,-322.96,-1702.92,-1485.74,1.2411,0.9246,0
00:00:00,-332.37,-1702.92,-1505.48,1.1282,0.7747,0
00:00:00,-350.43,-1727.60,-1520.29,1.1846,0.8574,0
00:00:00,-367.61,-1697.98,-1540.03,0.9026,0.5696,0
00:00:00,-375.91,-1737.47,-1623.94,0.6487,0.4165,0
00:00:00,-391.97,-1752.28,-1619.01,0.7616,0.4298,0
00:00:00,-407.40,-1757.22,-1678.24,0.4513,0.4381,0
00:00:00,-414.90,-1786.83,-1712.79,0.4231,0.3544,0
00:00:00,-429.51,-1791.77,-1737.47,0.3103,0.3775,0
00:00:00,-443.64,-1836.19,-1786.83,0.2821,0.3180,0
00:00:00,-457.33,-1925.04,-1855.94,0.3949,0.1737,0
00:00:00,-470.62,-1964.53,-1900.36,0.3667,0.2291,0
00:00:00,-483.55,-2008.95,-1949.72,0.3385,0.2088,0
00:00:00,-496.14,-2043.50,-1979.34,0.3667,0.1355,0
00:00:00,-508.42,-2097.80,-2023.76,0.4231,0.1456,0
00:00:00,-520.41,-2097.80,-2038.57,0.3385,0.2530,0
00:00:00,-532.12,-2161.97,-2097.80,0.3667,0.2512,0
00:00:00,-543.59,-2216.26,-2206.39,0.0564,0.0904,0
00:00:00,-554.82,-2250.82,-2255.75,-0.0282,0.1197,0
00:00:00,-571.25,-2295.24,-2270.56,0.1410,0.2420,0
00:00:00,-581.95,-2319.92,-2265.62,0.3103,0.2453,0
00:00:00,-592.45,-2369.28,-2354.47,0.0846,0.2152,0
00:00:00,-607.78,-2492.68,-2418.64,0.4231,0.0470,0
00:00:00,-607.78,-2527.23,-2507.49,0.1128,0.2893,0
00:00:00,-607.78,-2650.63,-2576.59,0.4231,0.1475,0
00:00:00,-607.78,-2635.82,-2621.02,0.0846,0.2041,0
00:00:00,-607.78,-2660.50,-2640.76,0.1128,0.0957,0
00:00:00,-595.96,-2729.61,-2680.25,0.2821,0.0692,0
00:00:00,-580.23,-2882.62,-2793.78,0.5077,0.3731,0
00:00:00,-569.50,-2912.24,-2778.97,0.7616,0.2622,0
00:00:00,-553.01,-2848.07,-2769.10,0.4513,0.3246,0
00:00:00,-536.03,-2867.82,-2793.78,0.4231,0.1925,0
00:00:00,-518.48,-2902.37,-2848.07,0.3103,0.3330,0
00:00:00,-500.32,-2941.86,-2877.69,0.3667,0.2170,0
00:00:00,-481.47,-2956.66,-2872.75,0.4795,0.3885,0
00:00:00,-461.86,-2966.54,-2912.24,0.3103,0.3114,0
00:00:00,-441.38,-2951.73,-2892.50,0.3385,0.4910,0
00:00:00,-419.89,-2941.86,-2892.50,0.2821,0.4775,0
00:00:00,-397.25,-2936.92,-2862.88,0.4231,0.3974,0
00:00:00,-381.41,-2931.98,-2862.88,0.3949,0.3345,0
00:00:00,-356.33,-2892.50,-2843.14,0.2821,0.6003,0
00:00:00,-329.35,-2902.37,-2813.52,0.5077,0.5204,0
00:00:00,-299.94,-2887.56,-2734.54,0.8744,0.6928,0
00:00:00,-267.33,-2986.28,-2650.63,1.9180,1.1131,0
00:00:00,-236.53,-3070.19,-2621.02,2.5667,1.5154,0
00:00:00,-220.23,-3341.67,-2734.54,3.4693,2.2431,0
00:00:00,-218.24,-3060.32,-2310.05,4.2873,2.5662,0
00:00:00,-229.98,-2680.25,-1633.82,5.9796,2.9869,0
00:00:00,-236.69,-1989.21,-1219.19,4.4001,3.1530,0
00:00:00,-253.64,-1885.55,-1401.82,2.7642,2.2697,0
00:00:00,-276.13,-2033.63,-1589.39,2.5385,1.5994,0
00:00:00,-287.08,-2008.95,-1712.79,1.6923,1.7393,0
00:00:00,-307.81,-1974.40,-1722.66,1.4385,1.5387,0
00:00:00,-327.24,-2004.02,-1742.41,1.4949,1.2796,0
00:00:00,-345.57,-1994.14,-1727.60,1.5231,0.8843,0
00:00:00,-362.98,-2028.70,-1781.90,1.4103,0.8069,0
00:00:00,-371.38,-2018.82,-1855.94,0.9308,0.8897,0
00:00:00,-387.63,-2013.89,-1920.10,0.5359,0.7629,0
00:00:00,-403.22,-2043.50,-1920.10,0.7051,0.2778,0
00:00:00,-418.24,-2073.12,-1989.21,0.4795,0.3398,0
00:00:00,-432.73,-2127.42,-2048.44,0.4513,0.1368,0
00:00:00,-446.76,-2127.42,-2102.74,0.1410,0.0206,0
00:00:00,-460.79,-2112.61,-2137.29,-0.1410,-0.0860,0
00:00:00,-447.21,-2231.07,-2236.01,-0.0282,-0.0323,0
00:00:00,-433.20,-2240.94,-2310.05,-0.3949,-0.4296,0
00:00:00,-418.72,-2305.11,-2334.73,-0.1692,-0.4457,0
00:00:00,-396.01,-2245.88,-2389.02,-0.8180,-0.3955,0
00:00:00,-380.12,-2265.62,-2389.02,-0.7051,-0.5653,0
00:00:00,-363.53,-2265.62,-2448.26,-1.0436,-0.5488,0
00:00:00,-337.12,-2255.75,-2487.74,-1.3257,-0.8512,0
00:00:00,-318.31,-2231.07,-2487.74,-1.4667,-1.2007,0
00:00:00,-298.30,-2191.58,-2522.30,-1.8898,-1.2023,0
00:00:00,-265.49,-2171.84,-2556.85,-2.2000,-1.7423,0
00:00:00,-242.19,-2063.25,-2522.30,-2.6231,-1.9465,0
00:00:00,-222.94,-1999.08,-2512.42,-2.9334,-2.0994,0
00:00:00,-209.46,-1979.34,-2428.51,-2.5667,-2.0205,0
00:00:00,-224.00,-1880.62,-2374.22,-2.8206,-2.1943,0
00:00:00,-239.15,-1747.34,-2280.43,-3.0462,-2.0984,0
00:00:00,-245.45,-1697.98,-2245.88,-3.1308,-1.8797,0
00:00:00,-257.97,-1693.05,-2216.26,-2.9898,-2.0647,0
00:00:00,-274.52,-1697.98,-2117.54,-2.3975,-1.9550,0
00:00:00,-284.48,-1707.86,-2087.93,-2.1718,-1.7761,0
00:00:00,-305.39,-1702.92,-2053.38,-2.0026,-1.5791,0
00:00:00,-324.96,-1722.66,-1979.34,-1.4667,-1.4105,0
00:00:00,-343.42,-1693.05,-1979.34,-1.6359,-1.1992,0
00:00:00,-352.28,-1737.47,-1949.72,-1.2128,-0.8482,0
00:00:00,-369.37,-1752.28,-1949.72,-1.1282,-0.7252,0
00:00:00,-385.71,-1821.38,-1959.59,-0.7898,-0.5299,0
00:00:00,-401.38,-1870.74,-1989.21,-0.6769,-0.4891,0
00:00:00,-416.46,-1855.94,-1939.85,-0.4795,-0.4533,0
00:00:00,-431.02,-1929.98,-1954.66,-0.1410,-0.2848,0
00:00:00,-445.10,-1964.53,-1984.27,-0.1128,-0.2310,0
00:00:00,-451.97,-1964.53,-1969.46,-0.0282,-0.0117,0
00:00:00,-441.14,-2053.38,-1969.46,0.4795,0.1422,0
00:00:00,-426.94,-2117.54,-2058.31,0.3385,0.3906,0
00:00:00,-404.69,-2127.42,-2058.31,0.3949,0.3067,0
00:00:00,-389.15,-2137.29,-2038.57,0.5641,0.5824,0
00:00:00,-372.96,-2196.52,-2043.50,0.8744,0.5759,0
00:00:00,-356.05,-2176.78,-1994.14,1.0436,0.7120,0
00:00:00,-338.28,-2221.20,-1994.14,1.2975,1.0769,0
00:00:00,-319.53,-2211.33,-2008.95,1.1564,1.1786,0
00:00:00,-299.61,-2245.88,-1934.91,1.7770,1.2417,0
00:00:00,-278.26,-2260.69,-1900.36,2.0590,1.6700,0
00:00:00,-248.04,-2250.82,-1865.81,2.2000,1.6851,0
00:00:00,-233.49,-2240.94,-1781.90,2.6231,1.8922,0
00:00:00,-224.52,-2201.46,-1727.60,2.7077,1.8075,0
00:00:00,-221.37,-2107.67,-1693.05,2.3693,2.1093,0
00:00:00,-226.66,-2063.25,-1609.14,2.5949,2.0307,0
00:00:00,-233.98,-2004.02,-1554.84,2.5667,2.0096,0
00:00:00,-249.19,-1949.72,-1525.22,2.4257,1.9457,0
00:00:00,-268.30,-1905.30,-1515.35,2.2283,1.7993,0
00:00:00,-279.55,-1841.13,-1441.31,2.2847,1.7072,0
00:00:00,-300.80,-1801.64,-1490.67,1.7770,1.5159,0
00:00:00,-320.65,-1831.26,-1540.03,1.6641,1.2604,0
00:00:00,-330.13,-1826.32,-1554.84,1.5513,1.1756,0
00:00:00,-348.31,-1791.77,-1569.65,1.2693,0.9509,0
00:00:00,-365.59,-1826.32,-1648.62,1.0154,0.7637,0
00:00:00,-373.93,-1806.58,-1663.43,0.8180,0.7477,0
00:00:00,-390.07,-1811.51,-1678.24,0.7616,0.4565,0
00:00:00,-405.57,-1826.32,-1712.79,0.6487,0.3951,0
00:00:00,-420.51,-1806.58,-1742.41,0.3667,0.3279,0
00:00:00,-427.78,-1806.58,-1776.96,0.1692,0.0760,0
00:00:00,-441.96,-1880.62,-1826.32,0.3103,0.0493,0
00:00:00,-455.70,-1900.36,-1900.36,0.0000,0.0611,0
00:00:00,-469.04,-1934.91,-1944.78,-0.0564,-0.2112,0
00:00:00,-459.09,-1949.72,-1949.72,0.0000,-0.1704,0
00:00:00,-445.46,-2068.18,-2082.99,-0.0846,-0.2036,0
00:00:00,-431.39,-2112.61,-2166.90,-0.3103,-0.1157,0
00:00:00,-416.85,-2078.06,-2127.42,-0.2821,-0.5695,0
00:00:00,-401.78,-2018.82,-2161.97,-0.8180,-0.4503,0
00:00:00,-386.12,-2043.50,-2196.52,-0.8744,-0.5902,0
00:00:00,-369.81,-2073.12,-2216.26,-0.8180,-0.7313,0
00:00:00,-352.74,-2063.25,-2240.94,-1.0154,-0.7778,0
00:00:00,-325.45,-2028.70,-2231.07,-1.1564,-0.9098,0
00:00:00,-305.92,-1999.08,-2270.56,-1.5513,-1.0080,0
00:00:00,-285.05,-1964.53,-2265.62,-1.7205,-1.4306,0
00:00:00,-262.52,-1915.17,-2250.82,-1.9180,-1.6488,0
00:00:00,-238.69,-1910.23,-2270.56,-2.0590,-1.9514,0
00:00:00,-220.26,-1821.38,-2221.20,-2.2847,-2.0077,0
00:00:00,-213.15,-1767.09,-2171.84,-2.3129,-1.8715,0
00:00:00,-211.82,-1653.56,-2122.48,-2.6795,-1.9292,0
00:00:00,-216.73,-1589.39,-2028.70,-2.5103,-2.0445,0
00:00:00,-224.65,-1559.78,-2018.82,-2.6231,-1.7681,0
00:00:00,-232.46,-1505.48,-1949.72,-2.5385,-1.7548,0
00:00:00,-249.96,-1525.22,-1890.49,-2.0872,-1.7543,0
00:00:00,-260.63,-1441.31,-1846.06,-2.3129,-1.6564,0
00:00:00,-283.31,-1495.61,-1806.58,-1.7770,-1.5680,0
00:00:00,-304.30,-1456.12,-1772.02,-1.8052,-1.3067,0
00:00:00,-314.27,-1500.54,-1752.28,-1.4385,-1.1237,0
00:00:00,-333.32,-1535.10,-1727.60,-1.1000,-0.9084,0
00:00:00,-342.44,-1574.58,-1747.34,-0.9872,-0.6657,0
00:00:00,-360.00,-1540.03,-1732.54,-1.1000,-0.5793,0
00:00:00,-368.47,-1599.26,-1707.86,-0.6205,-0.5362,0
00:00:00,-384.84,-1648.62,-1737.47,-0.5077,-0.3972,0
00:00:00,-400.55,-1693.05,-1697.98,-0.0282,-0.4248,0
00:00:00,-408.17,-1678.24,-1742.41,-0.3667,-0.2386,0
00:00:00,-423.01,-1742.41,-1752.28,-0.0564,-0.0034,0
00:00:00,-432.48,-1772.02,-1752.28,0.1128,0.0799,0
00:00:00,-417.98,-1826.32,-1801.64,0.1410,0.2427,0
00:00:00,-402.96,-1929.98,-1860.87,0.3949,0.3690,0
00:00:00,-395.23,-1939.85,-1865.81,0.4231,0.3177,0
00:00:00,-379.30,-1939.85,-1831.26,0.6205,0.4155,0
00:00:00,-362.68,-1959.59,-1831.26,0.7333,0.5763,0
00:00:00,-345.26,-2013.89,-1846.06,0.9590,0.5585,0
00:00:00,-326.91,-1994.14,-1816.45,1.0154,0.7669,0
00:00:00,-307.46,-2028.70,-1796.70,1.3257,0.9439,0
00:00:00,-286.70,-2023.76,-1762.15,1.4949,1.2300,0
00:00:00,-264.32,-2033.63,-1717.73,1.8052,1.4577,0
00:00:00,-252.38,-2073.12,-1658.50,2.3693,1.7625,0
00:00:00,-226.64,-2048.44,-1623.94,2.4257,1.8301,0
00:00:00,-205.10,-1979.34,-1653.56,1.8616,1.5787,0
00:00:00,-213.30,-1949.72,-1574.58,2.1436,1.5993,0
00:00:00,-227.30,-1841.13,-1461.06,2.1718,1.8538,0
00:00:00,-241.63,-1767.09,-1382.08,2.2000,1.8338,0
00:00:00,-247.24,-1801.64,-1406.76,2.2565,1.6567,0
00:00:00,-264.74,-1772.02,-1406.76,2.0872,1.6642,0
00:00:00,-272.09,-1722.66,-1411.70,1.7770,1.5066,0
00:00:00,-293.53,-1707.86,-1401.82,1.7488,1.3885,0
00:00:00,-303.85,-1693.05,-1421.57,1.5513,1.2164,0
00:00:00,-323.51,-1697.98,-1441.31,1.4667,0.9775,0
00:00:00,-342.04,-1668.37,-1470.93,1.1282,0.8916,0
00:00:00,-350.94,-1717.73,-1500.54,1.2411,0.7614,0
00:00:00,-368.10,-1668.37,-1530.16,0.7898,0.8012,0
00:00:00,-376.38,-1702.92,-1540.03,0.9308,0.5134,0
00:00:00,-368.35,-1727.60,-1614.07,0.6487,0.4933,0
00:00:00,-351.21,-1781.90,-1678.24,0.5923,0.4648,0
00:00:00,-342.31,-1811.51,-1712.79,0.5641,0.2982,0
00:00:00,-323.80,-1727.60,-1707.86,0.1128,0.3440,0
00:00:00,-304.15,-1781.90,-1747.34,0.1974,0.2469,0
00:00:00,-293.84,-1791.77,-1781.90,0.0564,0.1880,0
00:00:00,-272.04,-1781.90,-1762.15,0.1128,0.0495,0
00:00:00,-248.34,-1786.83,-1796.70,-0.0564,-0.1587,0
00:00:00,-222.12,-1752.28,-1752.28,0.0000,-0.1182,0
00:00:00,-192.36,-1717.73,-1786.83,-0.3949,-0.2551,0
00:00:00,-175.60,-1702.92,-1806.58,-0.5923,-0.6857,0
00:00:00,-136.01,-1875.68,-2058.31,-1.0436,-0.7817,0
00:00:00,-78.52,-1939.85,-2102.74,-0.9308,-1.2715,0
00:00:00,0.00,-1619.01,-2004.02,-2.2000,-2.4428,0
00:00:00,0.00,-1229.06,-1747.34,-2.9616,-2.5537,0
00:00:00,0.00,-977.33,-1396.89,-2.3975,-1.9874,0
00:00:00,0.00,-725.59,-1085.92,-2.0590,-0.9353,0
00:00:00,0.00,-631.81,-844.06,-1.2128,-0.4771,0
00:00:00,0.00,-705.85,-814.44,-0.6205,-0.3910,0
00:00:00,0.00,-686.10,-784.82,-0.5641,-0.3280,0
00:00:00,0.00,-607.13,-656.49,-0.2821,-0.2080,0
00:00:00,0.00,-518.28,-577.51,-0.3385,-0.1846,0
00:00:00,0.00,-454.11,-503.47,-0.2821,-0.1126,0
00:00:00,0.00,-424.50,-449.18,-0.1410,-0.1069,0
00:00:00,0.00,-350.46,-375.14,-0.1410,-0.0706,0
00:00:00,0.00,-246.80,-276.42,-0.1692,-0.0489,0
00:00:00,0.00,-222.12,-207.31,0.0846,0.1347,0
00:00:00,0.00,-207.31,-212.25,-0.0282,-0.1243,0
00:00:00,0.00,-212.25,-231.99,-0.1128,-0.0801,0
00:00:00,0.00,-202.38,-207.31,-0.0282,-0.0143,0
