Time,TargetSpeed,SpeedL,SpeedR,TheoYawRate,ActualYawRate,SlipFlag
00:00:00,-607.78,-3410.78,-3440.39,-0.1692,0.2675,0
00:00:00,-607.78,-3400.90,-3420.65,-0.1128,0.1780,0
00:00:00,-607.78,-3420.65,-3420.65,0.0000,0.0604,0
00:00:00,-607.78,-3435.46,-3405.84,0.1692,0.2351,0
00:00:00,-607.78,-3445.33,-3395.97,0.2821,0.0076,0
00:00:00,-607.78,-3430.52,-3415.71,0.0846,0.0607,0
00:00:00,-607.78,-3420.65,-3420.65,0.0000,-0.0553,0
00:00:00,-607.78,-3405.84,-3420.65,-0.0846,-0.0662,0
00:00:00,-607.78,-3415.71,-3376.22,0.2256,-0.0220,0
00:00:00,-607.78,-3420.65,-3400.90,0.1128,-0.0266,0
00:00:00,-607.78,-3445.33,-3400.90,0.2539,0.0378,0
00:00:00,-607.78,-3415.71,-3381.16,0.1974,-0.1248,0
00:00:00,-607.78,-3410.78,-3400.90,0.0564,0.1169,0
00:00:00,-607.78,-3400.90,-3366.35,0.1974,-0.2635,0
00:00:00,-607.78,-3400.90,-3400.90,0.0000,-0.0320,0
00:00:00,-607.78,-3425.58,-3400.90,0.1410,-0.0202,0
00:00:00,-607.78,-3425.58,-3415.71,0.0564,-0.0360,0
00:00:00,-607.78,-3395.97,-3361.42,0.1974,-0.0125,0
00:00:00,-607.78,-3420.65,-3386.10,0.1974,-0.0411,0
00:00:00,-607.78,-3405.84,-3410.78,-0.0282,-0.0110,0
00:00:00,-607.78,-3391.03,-3405.84,-0.0846,-0.0651,0
00:00:00,-607.78,-3405.84,-3400.90,0.0282,0.0557,0
00:00:00,-607.78,-3400.90,-3376.22,0.1410,0.2345,0
00:00:00,-607.78,-3405.84,-3391.03,0.0846,0.0852,0
00:00:00,-607.78,-3400.90,-3376.22,0.1410,0.1736,0
00:00:00,-607.78,-3381.16,-3361.42,0.1128,-0.0039,0
00:00:00,-607.78,-3386.10,-3381.16,0.0282,0.1878,0
00:00:00,-607.78,-3381.16,-3371.29,0.0564,0.0317,0
00:00:00,-607.78,-3420.65,-3381.16,0.2256,0.0413,0
00:00:00,-607.78,-3386.10,-3351.54,0.1974,0.2861,0
00:00:00,-607.78,-3405.84,-3391.03,0.0846,0.2335,0
00:00:00,-607.78,-3391.03,-3361.42,0.1692,0.3151,0
00:00:00,-607.78,-3381.16,-3331.80,0.2821,0.0027,0
00:00:00,-596.56,-3386.10,-3361.42,0.1410,0.2035,0
00:00:00,-575.51,-3395.97,-3366.35,0.1692,-0.0036,0
00:00:00,-559.20,-3435.46,-3400.90,0.1974,0.0835,0
00:00:00,-536.69,-3435.46,-3341.67,0.5359,0.0856,0
00:00:00,-519.17,-3391.03,-3316.99,0.4231,0.2140,0
00:00:00,-501.03,-3341.67,-3272.57,0.3949,0.4726,0
00:00:00,-475.78,-3331.80,-3267.63,0.3667,0.1796,0
00:00:00,-455.92,-3302.18,-3203.46,0.5641,0.4935,0
00:00:00,-435.15,-3267.63,-3178.78,0.5077,0.4759,0
00:00:00,-413.35,-3238.02,-3124.49,0.6487,0.7928,0
00:00:00,-390.33,-3208.40,-3045.51,0.9308,0.7468,0
00:00:00,-357.33,-3228.14,-3006.02,1.2693,1.1198,0
00:00:00,-330.43,-3163.98,-2862.88,1.7205,1.2681,0
00:00:00,-301.14,-3129.42,-2798.71,1.8898,1.6366,0
00:00:00,-268.67,-3114.62,-2635.82,2.7360,2.0812,0
00:00:00,-235.62,-3262.70,-2709.86,3.1590,2.5475,0
00:00:00,-211.12,-3395.97,-2719.74,3.8642,3.1647,0
00:00:00,-201.15,-3040.58,-1954.66,6.2053,3.5885,0
00:00:00,-199.18,-2468.00,-1312.98,6.6001,4.3516,0
00:00:00,-202.12,-1737.47,-952.65,4.4847,3.5071,0
00:00:00,-206.57,-1648.62,-1234.00,2.3693,2.3286,0
00:00:00,-219.89,-1816.45,-1579.52,1.3539,1.6332,0
00:00:00,-238.40,-1786.83,-1461.06,1.8616,1.5116,0
00:00:00,-249.31,-1673.30,-1377.14,1.6923,1.5604,0
00:00:00,-259.42,-1658.50,-1347.53,1.7770,1.5610,0
00:00:00,-282.20,-1683.18,-1391.95,1.6641,1.3185,0
00:00:00,-292.92,-1742.41,-1470.93,1.5513,1.4215,0
00:00:00,-313.27,-1727.60,-1465.99,1.4949,1.0245,0
00:00:00,-322.96,-1727.60,-1485.74,1.3821,1.1202,0
00:00:00,-341.52,-1737.47,-1559.78,1.0154,0.8717,0
00:00:00,-359.13,-1717.73,-1584.46,0.7616,0.7477,0
00:00:00,-367.61,-1747.34,-1604.20,0.8180,0.6321,0
00:00:00,-384.02,-1781.90,-1648.62,0.7616,0.5647,0
00:00:00,-399.76,-1821.38,-1693.05,0.7333,0.5251,0
00:00:00,-407.40,-1821.38,-1732.54,0.5077,0.3849,0
00:00:00,-422.27,-1836.19,-1772.02,0.3667,0.3443,0
00:00:00,-436.63,-1870.74,-1772.02,0.5641,0.2382,0
00:00:00,-450.53,-1920.10,-1855.94,0.3667,0.2627,0
00:00:00,-464.02,-1964.53,-1905.30,0.3385,0.4759,0
00:00:00,-477.13,-2063.25,-1915.17,0.8462,0.3623,0
00:00:00,-489.88,-2008.95,-1964.53,0.2539,0.1365,0
00:00:00,-502.31,-2063.25,-2018.82,0.2539,0.1096,0
00:00:00,-514.45,-2127.42,-2043.50,0.4795,0.2037,0
00:00:00,-526.30,-2122.48,-2166.90,-0.2539,0.3556,0
00:00:00,-537.89,-2216.26,-2270.56,-0.3103,0.3129,0
00:00:00,-549.23,-2231.07,-2181.71,0.2821,0.3247,0
00:00:00,-565.83,-2250.82,-2226.14,0.1410,0.3086,0
00:00:00,-576.62,-2314.98,-2300.18,0.0846,0.1741,0
00:00:00,-587.22,-2398.90,-2384.09,0.0846,0.3067,0
00:00:00,-602.77,-2458.13,-2423.58,0.1974,0.1921,0
00:00:00,-607.78,-2482.81,-2453.19,0.1692,0.2576,0
00:00:00,-607.78,-2625.95,-2581.53,0.2539,0.2246,0
00:00:00,-607.78,-2690.12,-2591.40,0.5641,0.0741,0
00:00:00,-607.78,-2665.44,-2621.02,0.2539,0.0494,0
00:00:00,-601.11,-2699.99,-2655.57,0.2539,0.0657,0
00:00:00,-590.76,-2788.84,-2774.03,0.0846,0.1500,0
00:00:00,-574.89,-2941.86,-2798.71,0.8180,0.0458,0
00:00:00,-558.56,-2828.33,-2808.58,0.1128,0.5569,0
00:00:00,-541.75,-2833.26,-2838.20,-0.0282,0.2349,0
00:00:00,-524.39,-2877.69,-2843.14,0.1974,0.2083,0
00:00:00,-506.44,-2912.24,-2882.62,0.1692,0.1436,0
00:00:00,-487.83,-2902.37,-2882.62,0.1128,0.2205,0
00:00:00,-468.49,-2931.98,-2882.62,0.2821,0.1405,0
00:00:00,-455.13,-2946.79,-2872.75,0.4231,-0.1178,0
00:00:00,-434.33,-2961.60,-2946.79,0.0846,0.1689,0
00:00:00,-412.48,-2936.92,-2857.94,0.4513,0.0450,0
00:00:00,-389.41,-2912.24,-2857.94,0.3103,0.1701,0
00:00:00,-364.88,-2897.43,-2823.39,0.4231,-0.1108,0
00:00:00,-338.58,-2862.88,-2808.58,0.3103,0.0879,0
00:00:00,-310.05,-2853.01,-2734.54,0.6769,0.2138,0
00:00:00,-278.62,-2882.62,-2670.38,1.2128,0.5119,0
00:00:00,-243.17,-2887.56,-2497.62,2.2283,1.5955,0
00:00:00,-224.05,-3218.27,-2749.35,2.6795,2.2652,0
00:00:00,-217.35,-3168.91,-2561.78,3.4693,3.2306,0
00:00:00,-223.81,-2843.14,-1925.04,5.2463,3.2114,0
00:00:00,-236.69,-1954.66,-1194.51,4.3437,3.1306,0
00:00:00,-244.49,-1609.14,-1283.36,1.8616,3.3597,0
00:00:00,-264.73,-1900.36,-1559.78,1.9462,1.3744,0
00:00:00,-276.13,-2053.38,-1688.11,2.0872,1.4494,0
00:00:00,-297.63,-1999.08,-1658.50,1.9462,1.3417,0
00:00:00,-317.67,-1925.04,-1604.20,1.8334,1.4111,0
00:00:00,-336.53,-1910.23,-1614.07,1.6923,1.1924,0
00:00:00,-345.57,-1915.17,-1737.47,1.0154,1.0624,0
00:00:00,-362.98,-1964.53,-1747.34,1.2411,0.8446,0
00:00:00,-379.59,-1954.66,-1801.64,0.8744,0.6032,0
00:00:00,-395.50,-1959.59,-1821.38,0.7898,0.5053,0
00:00:00,-410.80,-1949.72,-1905.30,0.2539,0.5436,0
00:00:00,-425.55,-1959.59,-1910.23,0.2821,0.2435,0
00:00:00,-432.73,-1964.53,-1890.49,0.4231,0.0791,0
00:00:00,-446.76,-1984.27,-1989.21,-0.0282,0.1154,0
00:00:00,-460.36,-1994.14,-2018.82,-0.1410,0.0202,0
00:00:00,-454.05,-2068.18,-2087.93,-0.1128,-0.2041,0
00:00:00,-433.20,-2201.46,-2201.46,0.0000,-0.2804,0
00:00:00,-418.72,-2157.03,-2226.14,-0.3949,-0.3787,0
00:00:00,-403.72,-2166.90,-2236.01,-0.3949,-0.3228,0
00:00:00,-388.15,-2127.42,-2265.62,-0.7898,-0.4711,0
00:00:00,-371.92,-2092.86,-2211.33,-0.6769,-0.6273,0
00:00:00,-346.15,-2127.42,-2310.05,-1.0436,-0.7300,0
00:00:00,-327.85,-2132.35,-2344.60,-1.2128,-0.9760,0
00:00:00,-308.47,-2078.06,-2354.47,-1.5795,-1.0592,0
00:00:00,-287.78,-2092.86,-2369.28,-1.5795,-1.4576,0
00:00:00,-265.49,-1974.40,-2379.15,-2.3129,-1.8605,0
00:00:00,-230.66,-1890.49,-2359.41,-2.6795,-2.0037,0
00:00:00,-214.82,-1885.55,-2334.73,-2.5667,-1.8880,0
00:00:00,-209.79,-1811.51,-2245.88,-2.4821,-1.9140,0
00:00:00,-237.37,-1678.24,-2176.78,-2.8488,-2.1058,0
00:00:00,-241.90,-1574.58,-2073.12,-2.8488,-2.2964,0
00:00:00,-245.45,-1619.01,-2082.99,-2.6513,-2.0755,0
00:00:00,-257.97,-1638.75,-2068.18,-2.4539,-2.0186,0
00:00:00,-274.52,-1535.10,-1969.46,-2.4821,-1.7253,0
00:00:00,-284.48,-1535.10,-1944.78,-2.3411,-1.5397,0
00:00:00,-305.39,-1564.71,-1925.04,-2.0590,-1.4051,0
00:00:00,-324.96,-1574.58,-1855.94,-1.6077,-1.3388,0
00:00:00,-334.32,-1594.33,-1836.19,-1.3821,-1.1543,0
00:00:00,-352.28,-1633.82,-1855.94,-1.2693,-0.7619,0
00:00:00,-369.37,-1683.18,-1821.38,-0.7898,-0.6833,0
00:00:00,-377.63,-1683.18,-1836.19,-0.8744,-0.6287,0
00:00:00,-393.62,-1688.11,-1796.70,-0.6205,-0.4308,0
00:00:00,-408.99,-1737.47,-1831.26,-0.5359,-0.2158,0
00:00:00,-423.80,-1767.09,-1791.77,-0.1410,-0.3047,0
00:00:00,-431.02,-1806.58,-1821.38,-0.0846,-0.0671,0
00:00:00,-445.10,-1816.45,-1836.19,-0.1128,0.0079,0
00:00:00,-448.08,-1915.17,-1851.00,0.3667,0.0473,0
00:00:00,-434.10,-2048.44,-1959.59,0.5077,0.2533,0
00:00:00,-419.65,-2107.67,-2008.95,0.5641,0.2986,0
00:00:00,-404.69,-2058.31,-1875.68,1.0436,0.1952,0
00:00:00,-389.15,-2023.76,-1915.17,0.6205,0.5122,0
00:00:00,-372.96,-2107.67,-1964.53,0.8180,0.5885,0
00:00:00,-356.05,-2122.48,-1969.46,0.8744,0.7430,0
00:00:00,-338.28,-2152.10,-1929.98,1.2693,1.0912,0
00:00:00,-319.53,-2166.90,-1885.55,1.6077,0.9995,0
00:00:00,-299.61,-2137.29,-1875.68,1.4949,1.2041,0
00:00:00,-278.26,-2161.97,-1836.19,1.8616,1.5039,0
00:00:00,-256.34,-2186.65,-1742.41,2.5385,1.5370,0
00:00:00,-238.76,-2137.29,-1737.47,2.2847,1.7606,0
00:00:00,-227.84,-2102.74,-1678.24,2.4257,1.8755,0
00:00:00,-223.23,-2078.06,-1648.62,2.4539,1.8804,0
00:00:00,-221.37,-2008.95,-1609.14,2.2847,1.8042,0
00:00:00,-226.66,-1944.78,-1525.22,2.3975,1.9040,0
00:00:00,-239.24,-1920.10,-1510.42,2.3411,1.7187,0
00:00:00,-249.19,-1841.13,-1446.25,2.2565,1.7979,0
00:00:00,-268.30,-1836.19,-1461.06,2.1436,1.5989,0
00:00:00,-290.37,-1801.64,-1416.63,2.2000,1.4247,0
00:00:00,-300.80,-1697.98,-1441.31,1.4667,1.2986,0
00:00:00,-320.65,-1752.28,-1436.38,1.8052,1.0354,0
00:00:00,-330.13,-1742.41,-1535.10,1.1846,1.0260,0
00:00:00,-348.31,-1737.47,-1544.97,1.1000,0.6641,0
00:00:00,-357.05,-1727.60,-1594.33,0.7616,0.7796,0
00:00:00,-373.93,-1737.47,-1623.94,0.6487,0.5440,0
00:00:00,-390.07,-1767.09,-1648.62,0.6769,0.4656,0
00:00:00,-397.90,-1762.15,-1663.43,0.5641,0.1774,0
00:00:00,-413.11,-1742.41,-1693.05,0.2821,0.4433,0
00:00:00,-427.78,-1772.02,-1742.41,0.1692,0.1177,0
00:00:00,-441.96,-1762.15,-1732.54,0.1692,0.0089,0
00:00:00,-448.88,-1806.58,-1801.64,0.0282,0.0163,0
00:00:00,-462.42,-1796.70,-1806.58,-0.0564,-0.1035,0
00:00:00,-465.76,-1846.06,-1875.68,-0.1692,-0.1450,0
00:00:00,-452.33,-1934.91,-1994.14,-0.3385,-0.1281,0
00:00:00,-438.48,-2023.76,-2092.86,-0.3949,-0.1337,0
00:00:00,-424.18,-2033.63,-2082.99,-0.2821,-0.4886,0
00:00:00,-409.38,-1979.34,-2073.12,-0.5359,-0.2883,0
00:00:00,-394.03,-1949.72,-2063.25,-0.6487,-0.5485,0
00:00:00,-378.05,-1969.46,-2073.12,-0.5923,-0.7095,0
00:00:00,-361.37,-1979.34,-2122.48,-0.8180,-0.5767,0
00:00:00,-343.88,-1984.27,-2176.78,-1.1000,-0.7946,0
00:00:00,-325.45,-1949.72,-2161.97,-1.2128,-0.8827,0
00:00:00,-305.92,-1910.23,-2147.16,-1.3539,-1.1155,0
00:00:00,-285.05,-1831.26,-2186.65,-2.0308,-1.3191,0
00:00:00,-262.52,-1821.38,-2201.46,-2.1718,-1.5609,0
00:00:00,-238.69,-1791.77,-2181.71,-2.2283,-1.8526,0
00:00:00,-220.26,-1737.47,-2161.97,-2.4257,-1.9659,0
00:00:00,-208.79,-1683.18,-2122.48,-2.5103,-1.7731,0
00:00:00,-211.82,-1554.84,-2058.31,-2.8770,-1.9332,0
00:00:00,-216.73,-1535.10,-1964.53,-2.4539,-1.9506,0
00:00:00,-224.65,-1475.86,-1944.78,-2.6795,-1.9445,0
00:00:00,-232.46,-1461.06,-1905.30,-2.5385,-1.8195,0
00:00:00,-249.96,-1416.63,-1831.26,-2.3693,-1.7244,0
00:00:00,-260.63,-1406.76,-1781.90,-2.1436,-1.6175,0
00:00:00,-283.31,-1372.21,-1742.41,-2.1154,-1.3207,0
00:00:00,-293.99,-1461.06,-1747.34,-1.6359,-1.2600,0
00:00:00,-314.27,-1421.57,-1712.79,-1.6641,-1.1065,0
00:00:00,-323.93,-1505.48,-1693.05,-1.0718,-0.9076,0
00:00:00,-342.44,-1525.22,-1688.11,-0.9308,-0.6297,0
00:00:00,-360.00,-1530.16,-1638.75,-0.6205,-0.4834,0
00:00:00,-368.47,-1554.84,-1658.50,-0.5923,-0.5307,0
00:00:00,-384.84,-1599.26,-1678.24,-0.4513,-0.2584,0
00:00:00,-392.77,-1614.07,-1702.92,-0.5077,-0.2236,0
00:00:00,-408.17,-1653.56,-1683.18,-0.1692,-0.1675,0
00:00:00,-423.01,-1673.30,-1693.05,-0.1128,0.0089,0
00:00:00,-430.24,-1737.47,-1717.73,0.1128,-0.0939,0
00:00:00,-425.30,-1826.32,-1762.15,0.3667,0.0909,0
00:00:00,-410.54,-1895.42,-1865.81,0.1692,0.1542,0
00:00:00,-395.23,-1925.04,-1880.62,0.2539,0.4063,0
00:00:00,-379.30,-1925.04,-1816.45,0.6205,0.3961,0
00:00:00,-362.68,-1900.36,-1806.58,0.5359,0.4407,0
00:00:00,-345.26,-1949.72,-1821.38,0.7333,0.7402,0
00:00:00,-336.21,-1984.27,-1860.87,0.7051,0.7686,0
00:00:00,-317.33,-1994.14,-1786.83,1.1846,0.9132,0
00:00:00,-297.26,-2013.89,-1781.90,1.3257,1.0463,0
00:00:00,-275.74,-2053.38,-1727.60,1.8616,1.2559,0
00:00:00,-252.38,-2038.57,-1638.75,2.2847,1.6056,0
00:00:00,-226.64,-2058.31,-1638.75,2.3975,1.8328,0
00:00:00,-214.57,-2023.76,-1628.88,2.2565,1.5460,0
00:00:00,-198.33,-1929.98,-1584.46,1.9744,1.3463,0
00:00:00,-227.30,-1860.87,-1446.25,2.3693,1.7009,0
00:00:00,-235.98,-1772.02,-1347.53,2.4257,1.8247,0
00:00:00,-247.24,-1752.28,-1372.21,2.1718,1.6864,0
00:00:00,-255.40,-1762.15,-1391.95,2.1154,1.6752,0
00:00:00,-272.09,-1727.60,-1367.27,2.0590,1.4926,0
00:00:00,-283.19,-1693.05,-1362.34,1.8898,1.3278,0
00:00:00,-303.85,-1663.43,-1382.08,1.6077,1.2900,0
00:00:00,-313.83,-1653.56,-1411.70,1.3821,1.0772,0
00:00:00,-332.91,-1668.37,-1411.70,1.4667,0.9963,0
00:00:00,-342.04,-1623.94,-1441.31,1.0436,0.8171,0
00:00:00,-359.62,-1633.82,-1451.18,1.0436,0.6924,0
00:00:00,-368.10,-1633.82,-1485.74,0.8462,0.6176,0
00:00:00,-376.63,-1653.56,-1480.80,0.9872,0.4935,0
00:00:00,-368.35,-1648.62,-1604.20,0.2539,0.4450,0
00:00:00,-351.21,-1772.02,-1688.11,0.4795,0.3171,0
00:00:00,-333.18,-1732.54,-1673.30,0.3385,0.2532,0
00:00:00,-314.13,-1707.86,-1663.43,0.2539,0.2399,0
00:00:00,-304.15,-1717.73,-1678.24,0.2256,0.2149,0
00:00:00,-283.15,-1673.30,-1673.30,0.0000,0.0874,0
00:00:00,-260.46,-1727.60,-1702.92,0.1410,-0.0794,0
00:00:00,-248.34,-1678.24,-1702.92,-0.1410,-0.0965,0
00:00:00,-222.12,-1658.50,-1702.92,-0.2539,-0.1317,0
00:00:00,-192.36,-1633.82,-1707.86,-0.4231,-0.3546,0
00:00:00,-175.60,-1628.88,-1712.79,-0.4795,-0.6457,0
00:00:00,-136.01,-1579.52,-1757.22,-1.0154,-0.8475,0
00:00:00,-78.52,-1855.94,-2033.63,-1.0154,-0.5666,0
00:00:00,0.00,-1673.30,-1994.14,-1.8334,-1.7415,0
00:00:00,0.00,-1278.42,-1786.83,-2.9052,-2.2195,0
00:00:00,0.00,-898.35,-1421.57,-2.9898,-2.2620,0
00:00:00,0.00,-735.46,-1125.41,-2.2283,-1.2217,0
00:00:00,0.00,-572.58,-819.38,-1.4103,-0.9046,0
00:00:00,0.00,-557.77,-720.66,-0.9308,-0.7684,0
00:00:00,0.00,-621.94,-740.40,-0.6769,-0.4466,0
00:00:00,0.00,-592.32,-691.04,-0.5641,-0.3453,0
00:00:00,0.00,-498.54,-567.64,-0.3949,-0.2543,0
00:00:00,0.00,-399.82,-434.37,-0.1974,-0.1676,0
00:00:00,0.00,-291.22,-335.65,-0.2539,-0.2300,0
00:00:00,0.00,-217.18,-266.54,-0.2821,-0.1384,0
00:00:00,0.00,-212.25,-207.31,0.0282,0.0635,0
00:00:00,0.00,-231.99,-202.38,0.1692,0.0796,0
00:00:00,0.00,-217.18,-231.99,-0.0846,-0.1258,0
00:00:00,0.00,-187.57,-202.38,-0.0846,0.0232,0
00:00:00,0.00,-143.14,-143.14,0.0000,0.0982,0
00:00:00,0.00,-113.53,-88.85,0.1410,0.1280,0
00:00:00,0.00,-78.98,-83.91,-0.0282,-0.0067,0
